stat_name,statcategory,ssg,en_stat_name
"{""de_de"":""Kritische Treffer im Scharf{d}schützen{d}modus – Bestleistung"",""en_gb"":""Scoped Critical |Rpl {0}:Hit:Hits; - Most in Game"",""en_us"":""Scoped Critical |Rpl {0}:Hit:Hits; - Most in Game"",""es_es"":""|Rpl {0}:Golpe crítico:Golpes críticos; con mira telescópica: mayor n.º en una partida"",""es_mx"":""|Rpl {0}:Disparo crítico:Disparos críticos; con la mira - Mayor cantidad en una partida"",""fr_fr"":""|Rpl {0}:Coup critique:Coups critiques; à la lunette - Maximum en une partie"",""it_it"":""|Rpl {0}:Colpo mirato critico:Colpi mirati critici; - Record partita"",""ja_jp"":""最多クリティカル・キル（スコープ）/マッチ"",""ko_kr"":""저격 치명타 - 한 게임 최고기록"",""pl_pl"":""|Rpl {0}:trafienia:trafienia:trafienia; krytyczne z lunetą – najwięcej w meczu"",""pt_br"":""|Rpl {0}:golpe crítico:golpes críticos; com mira - maior número em jogo"",""pt_pt"":""|Rpl {0}:golpe crítico:golpes críticos; com mira - maior número em jogo"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; критическим попаданием (снайпер, макс. за матч)"",""zh_cn"":""单场最多开镜暴击消灭"",""zh_tw"":""狙擊單場最高爆頭擊殺數""}",Hero,1657,Scoped Critical |Rpl {0}:Hit:Hits; - Most in Game
"{""de_de"":""|Rpl {0}:Ultimate:Ultimates; absorbiert"",""en_gb"":""|Rpl {0}:Ultimate:Ultimates; Negated"",""en_us"":""|Rpl {0}:Ultimate:Ultimates; Negated"",""es_es"":""|Rpl {0}:Definitiva rechazada:Definitivas rechazadas;"",""es_mx"":""|Rpl {0}:Habilidad máxima negada:Habilidades máximas negadas;"",""fr_fr"":""|Rpl {0}:Capacité ultime absorbée:Capacités ultimes absorbées;"",""it_it"":""|Rpl {0}:Ultra negata:Ultra negate;"",""ja_jp"":""アルティメット阻止"",""ko_kr"":""궁극기 차단"",""pl_pl"":""|Rpl {0}:zablokowane superzdolności:zablokowane superzdolności:zablokowane superzdolności;"",""pt_br"":""|Rpl {0}:suprema neutralizada:supremas neutralizadas;"",""pt_pt"":""|Rpl {0}:suprema neutralizada:supremas neutralizadas;"",""ru_ru"":""|Rpl {0}:Суперспособность предотвращена:Суперспособности предотвращены:Суперспособностей предотвращено;"",""zh_cn"":""拦截终极技能次数"",""zh_tw"":""擋下絕招次數""}",Hero,1658,|Rpl {0}:Ultimate:Ultimates; Negated
"{""de_de"":""|Rpl {0}:Ultimate:Ultimates; absorbiert –Ø pro 10 Min."",""en_gb"":""|Rpl {0}:Ultimate:Ultimates; Negated - Avg per 10 Min"",""en_us"":""|Rpl {0}:Ultimate:Ultimates; Negated - Avg per 10 Min"",""es_es"":""|Rpl {0}:Definitiva rechazada:Definitivas rechazadas;: media en 10 min"",""es_mx"":""|Rpl {0}:Habilidad máxima negada:Habilidades máximas negadas; - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Capacité ultime absorbée:Capacités ultimes absorbées; - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Ultra negata:Ultra negate; - Media 10 min."",""ja_jp"":""アルティメット阻止 - 10分平均値"",""ko_kr"":""궁극기 차단 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zablokowane superzdolności:zablokowane superzdolności:zablokowane superzdolności; – średnio na 10 min."",""pt_br"":""|Rpl {0}:suprema neutralizada:supremas neutralizadas; - média por 10 min"",""pt_pt"":""|Rpl {0}:suprema neutralizada:supremas neutralizadas; - média por 10 min"",""ru_ru"":""|Rpl {0}:Суперспособность предотвращена:Суперспособности предотвращены:Суперспособностей предотвращено; (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟拦截终极技能次数"",""zh_tw"":""平均每十分鐘擋下絕招次數""}",Hero,1659,|Rpl {0}:Ultimate:Ultimates; Negated - Avg per 10 Min
"{""de_de"":""|Rpl {0}:Ultimate:Ultimates; absorbiert – Bestleistung"",""en_gb"":""|Rpl {0}:Ultimate:Ultimates; Negated - Most in Game"",""en_us"":""|Rpl {0}:Ultimate:Ultimates; Negated - Most in Game"",""es_es"":""|Rpl {0}:Definitiva rechazada:Definitivas rechazadas;: mayor n.º en una partida"",""es_mx"":""|Rpl {0}:Habilidad máxima negada:Habilidades máximas negadas; - Mayor cantidad en una partida"",""fr_fr"":""|Rpl {0}:Capacité ultime absorbée:Capacités ultimes absorbées; - Maximum en une partie"",""it_it"":""|Rpl {0}:Ultra negata:Ultra negate; - Record partita"",""ja_jp"":""最多アルティメット阻止/マッチ"",""ko_kr"":""궁극기 차단 - 한 게임 최고기록"",""pl_pl"":""|Rpl {0}:zablokowane superzdolności:zablokowane superzdolności:zablokowane superzdolności; – najwięcej w meczu"",""pt_br"":""|Rpl {0}:suprema neutralizada:supremas neutralizadas; - maior número em jogo"",""pt_pt"":""|Rpl {0}:suprema neutralizada:supremas neutralizadas; - maior número em jogo"",""ru_ru"":""|Rpl {0}:Суперспособность предотвращена:Суперспособности предотвращены:Суперспособностей предотвращено; (макс. за матч)"",""zh_cn"":""单场最多拦截终极技能次数"",""zh_tw"":""單場最高擋下絕招次數""}",Hero,1660,|Rpl {0}:Ultimate:Ultimates; Negated - Most in Game
"{""de_de"":""Schaden – Sphäre der Zwietracht"",""en_gb"":""Damage - Discord Orb"",""en_us"":""Damage - Discord Orb"",""es_es"":""Daño - Orbe de discordia"",""es_mx"":""Daño - Orbe de discordancia"",""fr_fr"":""Dégâts - Orbe de discorde"",""it_it"":""Danni - Globo della Discordia"",""ja_jp"":""ダメージ - 不和のオーブ"",""ko_kr"":""피해량 - 부조화의 구슬"",""pl_pl"":""Obrażenia – Kula Rozdarcia"",""pt_br"":""Dano - Orbe da Discórdia"",""pt_pt"":""Dano - Orbe da Discórdia"",""ru_ru"":""Урон от сферы диссонанса"",""zh_cn"":""“乱”伤害"",""zh_tw"":""紛亂之珠傷害量""}",Hero,1661,Damage - Discord Orb
"{""de_de"":""Schaden – Waffenprimärfeuer"",""en_gb"":""Damage - Weapon Primary"",""en_us"":""Damage - Weapon Primary"",""es_es"":""Daño - Arma principal"",""es_mx"":""Daño - Ataque de arma primario"",""fr_fr"":""Dégâts - Arme principale"",""it_it"":""Danni - Arma primaria"",""ja_jp"":""ダメージ - メイン攻撃"",""ko_kr"":""피해량 - 무기 기본 발사"",""pl_pl"":""Obrażenia – Broń podstawowa"",""pt_br"":""Dano - Arma primária"",""pt_pt"":""Dano - Arma primária"",""ru_ru"":""Урон от основного режима оружия"",""zh_cn"":""主要攻击伤害"",""zh_tw"":""主要武器傷害量""}",Hero,1678,Damage - Weapon Primary
"{""de_de"":""|Rpl {0}:Assist:Assists; mit Verstärkungsmatrix"",""en_gb"":""Amplification Matrix |Rpl {0}:Assist:Assists;"",""en_us"":""Amplification Matrix |Rpl {0}:Assist:Assists;"",""es_es"":""|Rpl {0}:Asistencia:Asistencias; con Matriz amplificadora"",""es_mx"":""|Rpl {0}:Asistencia:Asistencias; con Matriz de amplificación"",""fr_fr"":""|Rpl {0}:Soutien:Soutiens; (Matrice amplificatrice)"",""it_it"":""|Rpl {0}:Assist:Assist; con Matrice di Amplificazione"",""ja_jp"":""〈アンプリフィケーション・マトリックス〉アシスト"",""ko_kr"":""증폭 매트릭스 도움"",""pl_pl"":""|Rpl {0}:asysty:asysty:asysty; Matrycą Wzmacniającą"",""pt_br"":""|Rpl {0}:assistência:assistências; com Matriz Amplificadora"",""pt_pt"":""|Rpl {0}:assistência:assistências; com Matriz Amplificadora"",""ru_ru"":""|Rpl {0}:Содействие:Содействия:Содействий; с «Усиливающей матрицей»"",""zh_cn"":""增幅矩阵助攻"",""zh_tw"":""增幅矩陣助攻數""}",Hero,1679,Amplification Matrix |Rpl {0}:Assist:Assists;
"{""de_de"":""Heilung – Regenerativer Schub"",""en_gb"":""Healing - Regenerative Burst"",""en_us"":""Healing - Regenerative Burst"",""es_es"":""Sanación - Energía regeneradora"",""es_mx"":""Sanación - Energía regeneradora"",""fr_fr"":""Soins - Salve régénérante"",""it_it"":""Cure - Impulso Rigenerativo"",""ja_jp"":""回復 - 〈リジェネ・バースト〉"",""ko_kr"":""치유량 - 치유 파동"",""pl_pl"":""Leczenie – Impuls Regeneracyjny"",""pt_br"":""Cura - Pulso Regenerador"",""pt_pt"":""Cura - Pulso Regenerador"",""ru_ru"":""Исцеление «Стимулятором регенерации»"",""zh_cn"":""愈合冲击治疗量"",""zh_tw"":""癒傷波動治療量""}",Hero,1680,Healing - Regenerative Burst
"{""de_de"":""Heilung – Biotikwerfer"",""en_gb"":""Healing - Biotic Launcher"",""en_us"":""Healing - Biotic Launcher"",""es_es"":""Sanación - Lanzagranadas biótico"",""es_mx"":""Sanación - Disparador biótico"",""fr_fr"":""Soins - Bio-lanceur"",""it_it"":""Cure - Lanciagranate Biotico"",""ja_jp"":""回復 - 〈バイオティック・ランチャー〉"",""ko_kr"":""치유량 - 생체탄 발사기"",""pl_pl"":""Leczenie – Miotacz Biotyczny"",""pt_br"":""Cura - Lançador Biótico"",""pt_pt"":""Cura - Lançador Biótico"",""ru_ru"":""Исцеление «Биотическим автоматом»"",""zh_cn"":""生化榴弹枪治疗量"",""zh_tw"":""生化發射器治療量""}",Hero,1681,Healing - Biotic Launcher
"{""de_de"":""Heilung – Lebenserhaltungsfeld"",""en_gb"":""Healing - Immortality Field"",""en_us"":""Healing - Immortality Field"",""es_es"":""Sanación - Campo de inmortalidad"",""es_mx"":""Sanación - Campo de inmortalidad"",""fr_fr"":""Soins - Champ d’immortalité"",""it_it"":""Cure - Campo d'Immortalità"",""ja_jp"":""回復 - 〈イモータリティ・フィールド〉"",""ko_kr"":""치유량 - 불사 장치"",""pl_pl"":""Leczenie – Pole Nieśmiertelności"",""pt_br"":""Cura - Campo de Imortalidade"",""pt_pt"":""Cura - Campo de Imortalidade"",""ru_ru"":""Исцеление с «Полем бессмертия»"",""zh_cn"":""维生力场治疗量"",""zh_tw"":""維生力場治療量""}",Hero,1682,Healing - Immortality Field
"{""de_de"":""Abgefeuerte |Rpl {0}:Heilgranate:Heilgranaten;"",""en_gb"":""Biotic Launcher Healing |Rpl {0}:Shot:Shots;"",""en_us"":""Biotic Launcher Healing |Rpl {0}:Shot:Shots;"",""es_es"":""|Rpl {0}:Disparo:Disparos; de sanación con Lanzagranadas biótico"",""es_mx"":""|Rpl {0}:Disparo sanador:Disparos sanadores; con Disparador biótico"",""fr_fr"":""Soins par tirs de Bio-lanceur"",""it_it"":""|Rpl {0}:Colpo curativo:Colpi curativi; con Lanciagranate Biotico"",""ja_jp"":""〈バイオティック・ランチャー〉回復弾発射"",""ko_kr"":""생체탄 발사기 발사 치유"",""pl_pl"":""|Rpl {0}:leczenia:leczenia:leczenia; Miotaczem Biotycznym"",""pt_br"":""|Rpl {0}:disparo curativo:disparos curativos; com Lançador Biótico"",""pt_pt"":""|Rpl {0}:disparo curativo:disparos curativos; com Lançador Biótico"",""ru_ru"":""|Rpl {0}:Лечащий выстрел:Лечащих выстрела:Лечащих выстрелов; из биотического автомата"",""zh_cn"":""生化榴弹枪治疗射击"",""zh_tw"":""生化發射器治療射擊數""}",Hero,1683,Biotic Launcher Healing |Rpl {0}:Shot:Shots;
"{""de_de"":""Treffer mit Heilgranaten"",""en_gb"":""Biotic Launcher Healing |Rpl {0}:Explosion:Explosions;"",""en_us"":""Biotic Launcher Healing |Rpl {0}:Explosion:Explosions;"",""es_es"":""|Rpl {0}:Explosión:Explosiones; de sanación con Lanzagranadas biótico"",""es_mx"":""|Rpl {0}:Explosión sanadora:Explosiones sanadoras; con Disparador biótico"",""fr_fr"":""Soins par explosions de Bio-lanceur"",""it_it"":""|Rpl {0}:Esplosione curativa:Esplosioni curative; con Lanciagranate Biotico"",""ja_jp"":""〈バイオティック・ランチャー〉回復弾命中"",""ko_kr"":""생체탄 발사기 치유 폭발"",""pl_pl"":""|Rpl {0}:leczenia:leczenia:leczenia; od eksplozji z Miotacza Biotycznego"",""pt_br"":""|Rpl {0}:explosão curativa:explosões curativas; com Lançador Biótico"",""pt_pt"":""|Rpl {0}:explosão curativa:explosões curativas; com Lançador Biótico"",""ru_ru"":""|Rpl {0}:Лечащий взрыв:Лечащих взрыва:Лечащих взрывов;"",""zh_cn"":""生化榴弹枪溅射治疗"",""zh_tw"":""生化發射器治療命中數""}",Hero,1684,Biotic Launcher Healing |Rpl {0}:Explosion:Explosions;
"{""de_de"":""Heiltrefferquote"",""en_gb"":""Healing Accuracy"",""en_us"":""Healing Accuracy"",""es_es"":""Precisión de sanación"",""es_mx"":""Precisión de sanación"",""fr_fr"":""Précision des soins"",""it_it"":""Precisione di cura"",""ja_jp"":""回復命中率"",""ko_kr"":""치유 명중률"",""pl_pl"":""Celność przy leczeniu"",""pt_br"":""Precisão da cura"",""pt_pt"":""Precisão da cura"",""ru_ru"":""Меткость (гранаты)"",""zh_cn"":""治疗命中率"",""zh_tw"":""治療命中率""}",Hero,1685,Healing Accuracy
"{""de_de"":""Heiltrefferquote – Bestleistung"",""en_gb"":""Healing Accuracy - Best in Game"",""en_us"":""Healing Accuracy - Best in Game"",""es_es"":""Precisión de sanación: mejor en una partida"",""es_mx"":""Mejor precisión de sanación en una partida"",""fr_fr"":""Précision des soins - Maximum en une partie"",""it_it"":""Precisione di cura - Record partita"",""ja_jp"":""最高回復命中率/マッチ"",""ko_kr"":""치유 명중률 - 한 게임 최고기록"",""pl_pl"":""Celność przy leczeniu – najwyższa w meczu"",""pt_br"":""Precisão da cura - melhor no jogo"",""pt_pt"":""Precisão da cura - melhor no jogo"",""ru_ru"":""Лучшая меткость (гранаты)"",""zh_cn"":""单场最佳治疗命中率"",""zh_tw"":""治療單場最佳命中率""}",Hero,1686,Healing Accuracy - Best in Game
"{""de_de"":""Assists mit Verstärkungsmatrix – Bestleistung"",""en_gb"":""Amplification Matrix |Rpl {0}:Assist:Assists; - Best in Game"",""en_us"":""Amplification Matrix |Rpl {0}:Assist:Assists; - Best in Game"",""es_es"":""|Rpl {0}:Asistencia:Asistencias; con Matriz amplificadora: mejor en una partida"",""es_mx"":""|Rpl {0}:Asistencia:Asistencias; con Matriz de amplificación - Mayor cantidad en una partida"",""fr_fr"":""|Rpl {0}:Soutien:Soutiens; (Matrice amplificatrice) - Maximum en une partie"",""it_it"":""|Rpl {0}:Assist:Assist; con Matrice di Amplificazione - Record partita"",""ja_jp"":""最多〈アンプリフィケーション・マトリックス〉アシスト/マッチ"",""ko_kr"":""증폭 매트릭스 도움 - 한 게임 최고기록"",""pl_pl"":""Asysty Matrycą Wzmacniającą – najwyższa w meczu"",""pt_br"":""|Rpl {0}:assistência:assistências; com Matriz Amplificadora - melhor no jogo"",""pt_pt"":""|Rpl {0}:assistência:assistências; com Matriz Amplificadora - melhor no jogo"",""ru_ru"":""|Rpl {0}:Содействие:Содействия:Содействий; с «Усиливающей матрицей» (макс. за матч)"",""zh_cn"":""单场最多增幅矩阵助攻"",""zh_tw"":""增幅矩陣單場最高助攻數""}",Hero,1687,Amplification Matrix |Rpl {0}:Assist:Assists; - Best in Game
"{""de_de"":""|Rpl {0}:Assist:Assists; mit Verstärkungsmatrix –Ø pro 10 Min."",""en_gb"":""Amplification Matrix |Rpl {0}:Assist:Assists; - Avg per 10 Min"",""en_us"":""Amplification Matrix |Rpl {0}:Assist:Assists; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asistencia:Asistencias; con Matriz amplificadora: media en 10 min"",""es_mx"":""|Rpl {0}:Asistencia:Asistencias; con Matriz de amplificación - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Soutien:Soutiens; (Matrice amplificatrice) - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Assist:Assist; con Matrice di Amplificazione - Media 10 min."",""ja_jp"":""〈アンプリフィケーション・マトリックス〉アシスト - 10分平均値"",""ko_kr"":""증폭 매트릭스 도움 - 10분당 평균"",""pl_pl"":""|Rpl {0}:asysty:asysty:asysty; Matrycą Wzmacniającą – średnio na 10 min."",""pt_br"":""|Rpl {0}:assistência:assistências; com Matriz Amplificadora - média por 10 min"",""pt_pt"":""|Rpl {0}:assistência:assistências; com Matriz Amplificadora - média por 10 min"",""ru_ru"":""|Rpl {0}:Содействие:Содействия:Содействий; с «Усиливающей матрицей» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟增幅矩阵助攻"",""zh_tw"":""增幅矩陣平均每十分鐘助攻數""}",Hero,1688,Amplification Matrix |Rpl {0}:Assist:Assists; - Avg per 10 Min
"{""de_de"":""|Rpl {0}:Tod:Tode; mit Lebens-erhaltungs{d}feld verhindert"",""en_gb"":""Immortality Field |Rpl {0}:Death:Deaths; Prevented"",""en_us"":""Immortality Field |Rpl {0}:Death:Deaths; Prevented"",""es_es"":""|Rpl {0}:Muerte evitada:Muertes evitadas; con Campo de inmortalidad"",""es_mx"":""|Rpl {0}:Muerte evitada:Muertes evitadas; con Campo de inmortalidad"",""fr_fr"":""|Rpl {0}:Mort empêchée:Morts empêchées par Champ d’immortalité"",""it_it"":""|Rpl {0}:Morte impedita:Morti impedite; con Campo d'Immortalità"",""ja_jp"":""〈イモータリティ・フィールド〉デス阻止"",""ko_kr"":""불사 장치로 사망 저지"",""pl_pl"":""|Rpl {0}:powstrzymane zgony:powstrzymane zgony:powstrzymane zgony; przez Pole Nieśmiertelności"",""pt_br"":""|Rpl {0}:morte impedida:mortes impedidas; com Campo de Imortalidade"",""pt_pt"":""|Rpl {0}:morte impedida:mortes impedidas; com Campo de Imortalidade"",""ru_ru"":""|Rpl {0}:Смерть предотвращена:Смерти предотвращены:Смертей предотвращено; «Полем бессмертия»"",""zh_cn"":""维生力场阻止死亡"",""zh_tw"":""維生力場防止死亡數""}",Hero,1689,Immortality Field |Rpl {0}:Death:Deaths; Prevented
"{""de_de"":""Tode mit Lebens{d}erhaltungsfeld verhindert –Ø pro 10 Min."",""en_gb"":""Immortality Field |Rpl {0}:Death:Deaths; Prevented - Avg per 10 Min"",""en_us"":""Immortality Field |Rpl {0}:Death:Deaths; Prevented - Avg per 10 Min"",""es_es"":""|Rpl {0}:Muerte evitada:Muertes evitadas; con Campo de inmortalidad: media en 10 min"",""es_mx"":""|Rpl {0}:Muerte evitada:Muertes evitadas; con Campo de inmortalidad - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Mort empêchée:Morts empêchées; par Champ d’immortalité - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Morte impedita:Morti impedite; con Campo d'Immortalità - Media 10 min."",""ja_jp"":""〈イモータリティ・フィールド〉デス阻止 - 10分平均値"",""ko_kr"":""불사 장치로 사망 저지 - 10분당 평균"",""pl_pl"":""|Rpl {0}:powstrzymane zgony:powstrzymane zgony:powstrzymane zgony; przez Pole Nieśmiertelności – średnio na 10 min."",""pt_br"":""|Rpl {0}:morte impedida:mortes impedidas; com Campo de Imortalidade - média por 10 min"",""pt_pt"":""|Rpl {0}:morte impedida:mortes impedidas; com Campo de Imortalidade - média por 10 min"",""ru_ru"":""|Rpl {0}:Смерть предотвращена:Смерти предотвращены:Смертей предотвращено; «Полем бессмертия» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟维生力场阻止死亡"",""zh_tw"":""維生力場平均每十分鐘防止死亡數""}",Hero,1690,Immortality Field |Rpl {0}:Death:Deaths; Prevented - Avg per 10 Min
"{""de_de"":""Tode mit Lebens{d}erhaltungsfeld verhindert – Bestleistung"",""en_gb"":""Immortality Field |Rpl {0}:Death:Deaths; Prevented - Most in Game"",""en_us"":""Immortality Field |Rpl {0}:Death:Deaths; Prevented - Most in Game"",""es_es"":""|Rpl {0}:Muerte evitada:Muertes evitadas; con Campo de inmortalidad: mejor en una partida"",""es_mx"":""|Rpl {0}:Muerte evitada:Muertes evitadas; con Campo de inmortalidad - Mayor en una partida"",""fr_fr"":""|Rpl {0}:Mort empêchée:Morts empêchées par Champ d’immortalité - Maximum en une partie"",""it_it"":""|Rpl {0}:Morte impedita:Morti impedite; con Campo d'Immortalità - Record partita"",""ja_jp"":""〈イモータリティ・フィールド〉最多デス阻止/マッチ"",""ko_kr"":""불사 장치로 사망 저지 - 한 게임 최고기록"",""pl_pl"":""|Rpl {0}:powstrzymane zgony:powstrzymane zgony:powstrzymane zgony; przez Pole Nieśmiertelności – najwięcej w meczu"",""pt_br"":""|Rpl {0}:morte impedida:mortes impedidas; com Campo de Imortalidade - maior número em jogo"",""pt_pt"":""|Rpl {0}:morte impedida:mortes impedidas; com Campo de Imortalidade - maior número em jogo"",""ru_ru"":""|Rpl {0}:Смерть предотвращена:Смерти предотвращены:Смертей предотвращено; «Полем бессмертия» (макс. за матч)"",""zh_cn"":""单场最多维生力场阻止死亡"",""zh_tw"":""維生力場單場最高防止死亡數""}",Hero,1691,Immortality Field |Rpl {0}:Death:Deaths; Prevented - Most in Game
"{""de_de"":""Heilung verstärkt"",""en_gb"":""Healing Amplified"",""en_us"":""Healing Amplified"",""es_es"":""Sanación amplificada"",""es_mx"":""Sanación amplificada"",""fr_fr"":""Soins augmentés"",""it_it"":""Cure amplificate"",""ja_jp"":""〈アンプリフィケーション・マトリックス〉増幅回復量"",""ko_kr"":""치유 증폭"",""pl_pl"":""Zwiększone leczenie"",""pt_br"":""Cura amplificada"",""pt_pt"":""Cura amplificada"",""ru_ru"":""Бонусного исцеления"",""zh_cn"":""强化治疗量"",""zh_tw"":""增強的治療量""}",Hero,1692,Healing Amplified
"{""de_de"":""Heilung verstärkt – Durchschnitt"",""en_gb"":""Healing Amplified - Average"",""en_us"":""Healing Amplified - Average"",""es_es"":""Sanación amplificada: media"",""es_mx"":""Sanación amplificada - Promedio"",""fr_fr"":""Soins augmentés - Moyenne"",""it_it"":""Cure amplificate - Media"",""ja_jp"":""〈アンプリフィケーション・マトリックス〉増幅回復量 - 平均"",""ko_kr"":""치유 증폭 - 평균"",""pl_pl"":""Zwiększone leczenie – średnia"",""pt_br"":""Cura amplificada - média"",""pt_pt"":""Cura amplificada - média"",""ru_ru"":""Бонусного исцеления (в среднем)"",""zh_cn"":""平均强化治疗量"",""zh_tw"":""平均增強的治療量""}",Hero,1693,Healing Amplified - Average
"{""de_de"":""Heilung verstärkt –Ø pro 10 Min."",""en_gb"":""Healing Amplified - Avg per 10 Min"",""en_us"":""Healing Amplified - Avg per 10 Min"",""es_es"":""Sanación amplificada: media en 10 min"",""es_mx"":""Sanación amplificada - Promedio por 10 minutos"",""fr_fr"":""Soins augmentés - Moyenne en 10 min"",""it_it"":""Cure amplificate - Media 10 min."",""ja_jp"":""〈アンプリフィケーション・マトリックス〉増幅回復量 - 10分平均値"",""ko_kr"":""치유 증폭 - 10분당 평균"",""pl_pl"":""Zwiększone leczenie – średnio na 10 min."",""pt_br"":""Cura amplificada - média por 10 min"",""pt_pt"":""Cura amplificada - média por 10 min"",""ru_ru"":""Бонусного исцеления (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟强化治疗量"",""zh_tw"":""平均每十分鐘增強的治療量""}",Hero,1694,Healing Amplified - Avg per 10 Min
"{""de_de"":""Heilung verstärkt – Bestleistung"",""en_gb"":""Healing Amplified - Most in Game"",""en_us"":""Healing Amplified - Most in Game"",""es_es"":""Sanación amplificada: mayor en una partida"",""es_mx"":""Sanación amplificada - Mayor cantidad en una partida"",""fr_fr"":""Soins augmentés - Maximum en une partie"",""it_it"":""Cure amplificate - Record partita"",""ja_jp"":""最多〈アンプリフィケーション・マトリックス〉増幅回復量/マッチ"",""ko_kr"":""치유 증폭 - 한 게임 최고기록"",""pl_pl"":""Zwiększone leczenie – najwięcej w meczu"",""pt_br"":""Cura amplificada - melhor no jogo"",""pt_pt"":""Cura amplificada - melhor no jogo"",""ru_ru"":""Бонусного исцеления (макс. за матч)"",""zh_cn"":""单场最多强化治疗量"",""zh_tw"":""單場最高增強的治療量""}",Hero,1695,Healing Amplified - Most in Game
"{""de_de"":""Geblockter Schaden"",""en_gb"":""Damage Blocked"",""en_us"":""Damage Blocked"",""es_es"":""Daño bloqueado"",""es_mx"":""Daño bloqueado"",""fr_fr"":""Dégâts bloqués"",""it_it"":""Danni bloccati"",""ja_jp"":""ブロックしたダメージ"",""ko_kr"":""막은 피해"",""pl_pl"":""Zablokowane obrażenia"",""pt_br"":""Dano bloqueado"",""pt_pt"":""Dano bloqueado"",""ru_ru"":""Заблокировано урона"",""zh_cn"":""阻挡伤害量"",""zh_tw"":""傷害格擋量""}",Hero,1697,Damage Blocked
"{""de_de"":""Geblockter Schaden – Bestleistung"",""en_gb"":""Damage Blocked - Most in Game"",""en_us"":""Damage Blocked - Most in Game"",""es_es"":""Daño bloqueado: mayor en una partida"",""es_mx"":""Daño bloqueado - Mayor cantidad en una partida"",""fr_fr"":""Dégâts bloqués - Maximum en une partie"",""it_it"":""Danni bloccati - Record partita"",""ja_jp"":""ブロックした最大ダメージ/マッチ"",""ko_kr"":""막은 피해 - 한 게임 최고기록"",""pl_pl"":""Zablokowane obrażenia – najwięcej w meczu"",""pt_br"":""Dano bloqueado - maior número em jogo"",""pt_pt"":""Dano bloqueado - maior número em jogo"",""ru_ru"":""Макс. урона заблокировано за матч"",""zh_cn"":""单场最多阻挡伤害量"",""zh_tw"":""單場最高傷害格擋量""}",Hero,1698,Damage Blocked - Most in Game
"{""de_de"":""Geblockter Schaden –Ø pro 10 Min."",""en_gb"":""Damage Blocked - Avg per 10 Min"",""en_us"":""Damage Blocked - Avg per 10 Min"",""es_es"":""Daño bloqueado: media"",""es_mx"":""Daño bloqueado - Promedio por 10 minutos"",""fr_fr"":""Dégâts bloqués - Moyenne en 10 min"",""it_it"":""Danni bloccati - Media 10 min."",""ja_jp"":""ブロックしたダメージ - 平均"",""ko_kr"":""막은 피해 - 10분당 평균"",""pl_pl"":""Zablokowane obrażenia – średnio na 10 min."",""pt_br"":""Dano bloqueado - média por 10 min"",""pt_pt"":""Dano bloqueado - média por 10 min"",""ru_ru"":""Заблокировано урона (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟阻挡伤害量"",""zh_tw"":""平均每十分鐘傷害格擋量""}",Hero,1699,Damage Blocked - Avg per 10 Min
"{""de_de"":""|Rpl {0}:Kill:Kills; mit Schallwelle"",""en_gb"":""Soundwave |Rpl {0}:Kill:Kills;"",""en_us"":""Soundwave |Rpl {0}:Kill:Kills;"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Onda sonora"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Onda sonora"",""fr_fr"":""|Rpl {0}:Victime:Victimes; d’Onde sonore"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Onda d'Urto"",""ja_jp"":""〈サウンドウェーブ〉キル"",""ko_kr"":""소리 파동으로 처치"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Falą Dźwiękową"",""pt_br"":""|Rpl {0}:abate:abates; com Onda Sonora"",""pt_pt"":""|Rpl {0}:abate:abates; com Onda Sonora"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Звуковой волной»"",""zh_cn"":""音波消灭"",""zh_tw"":""音浪衝擊擊殺數""}",Hero,1700,Soundwave |Rpl {0}:Kill:Kills;
